feature	importance0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV114	1.7204428439238104
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group	0.804082192730347
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium	0.6912420510858883
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__uncultured	0.6271127957093159
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolineaceae_UCG-001	0.5720813936874241
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	0.4356929430408226
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	0.41270638049717256
d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella	0.34798764903557444
d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea	0.3401985850359153
d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter	0.2931808017790991
d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__SHA-4;g__SHA-4	0.28863049448078837
d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__SHA-41;g__SHA-41	0.2553376390175682
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales	0.24640096169625583
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured	0.24174665470755724
d__Bacteria;p__Caldatribacteriota;c__JS1;o__JS1;f__JS1;g__JS1	0.240878696470805
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JGI-0000079-D21	0.23346922853261987
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9	0.22644940758402407
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	0.22322265980043726
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__uncultured	0.22072132814895568
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Anaerocella	0.2134126455768801
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas	0.2103436107561449
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Gracilibacteraceae;g__Gracilibacter	0.20695136065865039
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	0.20158601682874322
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea	0.19898328636594542
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	0.18514787104589214
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	0.1753791429945617
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41	0.17304092662771461
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium	0.17173992340923638
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;g__uncultured	0.1673898168591127
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__Bacteroidetes_vadinHA17	0.16379531666367858
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Jorgensenbacteria;f__Candidatus_Jorgensenbacteria;g__Candidatus_Jorgensenbacteria	0.16295800026485133
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter	0.1529967619604745
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__ST-12K33;g__ST-12K33	0.14372260232218076
d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia;f__Bathyarchaeia;g__Bathyarchaeia	0.1421359265309713
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__KCLunmb-38-53;g__KCLunmb-38-53	0.13967695527117296
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured	0.13748256016785934
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Moranbacteria;f__Candidatus_Moranbacteria;g__Candidatus_Moranbacteria	0.12786962769853466
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Ornatilinea	0.1267618110283404
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas	0.12007231900830684
d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woesebacteria;f__Candidatus_Woesebacteria;g__Candidatus_Woesebacteria	0.11690747919165245
d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__Caldatribacteriaceae;g__Candidatus_Caldatribacterium	0.11488146509940726
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax	0.11443304175427557
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus	0.11383495161415502
d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B);g__SAR324_clade(Marine_group_B)	0.10979254149481125
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus	0.10925835451786159
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__uncultured	0.10657509000649862
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma	0.10416079084716054
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriae;f__Acidobacteriae;g__Paludibaculum	0.09854866009982588
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.09660254814026284
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Lactivibrio	0.0953915319991834
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Syner-01	0.09459920900271301
