	0	1	2	3	4	5	6	7	8	9	10	11	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.0	0.0	68749865.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33205416.0	31117852.0	26769047.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	880609984.0	869427229.0	1077122201.0	57183627.0	0.0	0.0	46719958.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010	405461565.0	288456192.0	283747939.0	1345268623.0	2532286682.0	1834477199.0	62862095.0	0.0	53236110.0	43859540.0	28082640.0	26673414.0	0.0	0.0	0.0	169045757.0	197079728.0	175485979.0	0.0	0.0	185865403.0	157758049.0	205318967.0	265764859.0	146846862.0	15972388.0	32197051.0	20833081.0	45451022.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189184481.0	115750102.0	487200340.0	0.0	646013707.0	0.0	0.0	0.0	395200578.0	536999171.0	143616293.0	0.0	0.0	0.0	607359454.0	422710374.0	392085310.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Acidibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11541985.0	0.0	14818564.0	0.0	0.0	0.0	21130720.0	41490468.0	28751940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum	4695810663.0	4126526076.0	4746866547.0	0.0	91666487.0	0.0	11042774732.0	12672752700.0	12335567227.0	150045794.0	51484840.0	80020242.0	388098341.0	441993672.0	417209406.0	84522879.0	0.0	117982101.0	37480476.0	5739224.0	5899898943.0	6197147702.0	7619615091.0	6527058338.0	5903243839.0	215627227.0	209280833.0	184025547.0	3108849873.0	3254197695.0	552850211.0	472582082.0	532804731.0	0.0	0.0	0.0	1354966243.0	1148620061.0	892929361.0	4384803044.0	10520080316.0	3660744345.0	0.0	0.0	0.0	322174385.0	409142224.0	215424440.0	0.0	0.0	0.0	551295504.0	458942690.0	560121871.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group	0.0	0.0	0.0	0.0	22916622.0	21969788.0	0.0	0.0	0.0	30009158.0	0.0	0.0	60045403.0	91934684.0	78320899.0	63392159.0	20745235.0	38666402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured	0.0	0.0	0.0	0.0	0.0	10984893.0	0.0	0.0	0.0	16158777.0	0.0	11854851.0	60045403.0	31823545.0	36148107.0	54336137.0	10372617.0	55520986.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146482836.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56063950.0	132851831.0	140030467.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales	103722726.0	216342143.0	195076708.0	685487196.0	836456686.0	823867006.0	1341058033.0	658008314.0	1330902754.0	64635111.0	28082640.0	50383115.0	0.0	0.0	0.0	1331235347.0	1313864853.0	1240299212.0	0.0	0.0	40713374.0	68590456.0	1825057507.0	1572442071.0	1272672802.0	35139252.0	27806544.0	26620047.0	0.0	0.0	501342428.0	492480275.0	411130573.0	0.0	0.0	0.0	402827802.0	135131771.0	248035935.0	125280086.0	0.0	0.0	0.0	0.0	0.0	85913168.0	102285557.0	0.0	0.0	0.0	0.0	579327481.0	495175007.0	532115777.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	72114048.0	100494062.0	0.0	40104088.0	27462234.0	0.0	0.0	0.0	9233587.0	0.0	14818564.0	0.0	0.0	0.0	510155949.0	650017350.0	649397269.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4629573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11436725.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	47146694.0	16025344.0	0.0	265626290.0	211978749.0	126326274.0	1983648339.0	2193361044.0	2106628928.0	147737398.0	0.0	0.0	1304889139.0	1113824054.0	1442911951.0	3054898346.0	2893960221.0	3062577343.0	0.0	0.0	1198389314.0	1488412896.0	6145881154.0	5353263549.0	5320751290.0	1389597688.0	1265929512.0	1309011906.0	0.0	11299298.0	900813905.0	880495038.0	827384269.0	20588775.0	9297275.0	2481151.0	0.0	0.0	0.0	361920250.0	0.0	430675805.0	0.0	0.0	0.0	4128127775.0	4295993366.0	5457419147.0	74338714.0	91515617.0	38858517.0	46719958.0	48309757.0	0.0
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantales;g__Aminicenantales	0.0	0.0	0.0	0.0	0.0	0.0	586712890.0	292448140.0	737700383.0	831022860.0	538250604.0	829839546.0	24896875.0	14143798.0	37654278.0	694295080.0	660389967.0	640474251.0	5346734142.0	2078418878.0	1355932369.0	1385527212.0	228132189.0	117063091.0	127267280.0	186876931.0	144886730.0	216432561.0	590863280.0	762702585.0	8012322.0	34821838.0	28177173.0	655207493.0	502982597.0	505534592.0	8422763121.0	3594505135.0	4696147000.0	7906565494.0	24421615029.0	13350949973.0	1235202426.0	1195777146.0	1504179290.0	1494889139.0	1866711403.0	1172866395.0	10364532101.0	10293098537.0	10243104861.0	3008765293.0	2379255528.0	2548554515.0
d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus	0.0	0.0	0.0	334175008.0	389582566.0	219697867.0	440034663.0	292448138.0	608412687.0	25392365.0	18721760.0	0.0	101052021.0	28287595.0	90370268.0	552417386.0	394159454.0	357912081.0	572298047.0	153319263.0	106208802.0	75449502.0	333072994.0	275256462.0	396486528.0	38333729.0	42441568.0	28934834.0	0.0	0.0	185428022.0	213905575.0	165220699.0	153810262.0	106918667.0	119715554.0	0.0	67565885.0	0.0	0.0	0.0	0.0	369140954.0	528901430.0	391302011.0	1761219967.0	2403710574.0	1196802444.0	348820115.0	317896352.0	264237909.0	56063950.0	24154879.0	56012188.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__DMER64	7666052348.0	7531911673.0	8057259157.0	9485429073.0	14391638345.0	10671823938.0	0.0	0.0	129287696.0	12781593266.0	9810202310.0	10710857568.0	3733066685.0	3387439503.0	3842242576.0	17520385370.0	19528180798.0	20805498724.0	0.0	7379002.0	0.0	0.0	0.0	0.0	0.0	0.0	13171521.0	27777441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63756654740.0	32539730686.0	32062778302.0	0.0	0.0	0.0	0.0	0.0	0.0	631461792.0	588141949.0	598401223.0	0.0	9633223.0	0.0	17903087894.0	19831155203.0	16999698804.0
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__uncultured	0.0	0.0	11822831.0	17137179.0	17187466.0	54924466.0	2821809608.0	2120249010.0	3087694386.0	0.0	0.0	11854851.0	0.0	0.0	0.0	12074697.0	13830156.0	20820371.0	0.0	0.0	23011907.0	27436182.0	711772428.0	569496122.0	699970039.0	0.0	0.0	6944360.0	0.0	0.0	161391056.0	114414609.0	195959432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__vadinHA49;o__vadinHA49;f__vadinHA49;g__vadinHA49	0.0	0.0	59114153.0	0.0	17187466.0	0.0	111754837.0	194965427.0	136892855.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6915079.0	0.0	28831136.0	20497228.0	0.0	0.0	159692532.0	91752153.0	181111131.0	19166865.0	0.0	6944360.0	0.0	0.0	42350844.0	24872741.0	30738734.0	13322149.0	7437820.0	9924606.0	0.0	0.0	0.0	0.0	0.0	0.0	99384103.0	0.0	25129487.0	25773950.0	0.0	0.0	0.0	0.0	0.0	18687983.0	0.0	0.0
