feature	importance
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__ADurb.Bin063-1	0.04365056676993134
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria	0.042638076379351166
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__RBG-13-46-9;f__RBG-13-46-9;g__RBG-13-46-9	0.03335734070432212
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured	0.02615775614488568
d__Bacteria;p__Elusimicrobiota;c__Rs-M47;o__Rs-M47;f__Rs-M47;g__Rs-M47	0.01979818358052696
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	0.018960358503926255
d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula	0.018504416533924394
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus	0.017550986189490223
d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__LNR_A2-18	0.016690988321336767
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmataceae;g__Izemoplasmataceae	0.01653412245903544
d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__C-2	0.015968970282985315
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliales;g__Babeliales	0.015732923125048058
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__vadinBA26;g__vadinBA26	0.014911826426699817
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Colwellbacteria;f__Candidatus_Colwellbacteria;g__Candidatus_Colwellbacteria	0.013906799454464203
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.013472540536201384
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.013272336891770426
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolineaceae_UCG-001	0.013029255000168705
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured	0.012674911935746358
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter	0.011368553102077152
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured	0.01119135894292711
